x,y
1390.897000,2.5E-4
1391.937000,3E-4
1392.976000,2.5E-4
1394.015000,2.5E-4
1395.065000,3E-4
1396.114000,2.5E-4
1397.164000,3E-4
1398.203000,2.5E-4
1399.253000,3E-4
1400.302000,2.5E-4
1401.342000,3E-4
1402.381000,2.5E-4
1403.430000,3E-4
1404.470000,3E-4
1405.509000,3E-4
1406.549000,2.5E-4
1407.598000,3E-4
1408.648000,2.5E-4
1409.697000,2.5E-4
1410.737000,2.5E-4
1411.776000,3E-4
1412.815000,3E-4
1413.855000,3E-4
1414.904000,2.5E-4
1415.954000,2.5E-4
1417.003000,3E-4
1418.043000,3E-4
1419.092000,3E-4
1420.132000,3E-4
1421.171000,3E-4
1422.220000,3E-4
1423.260000,3E-4
1424.309000,2.5E-4
1425.349000,3E-4
1426.388000,3E-4
1427.428000,2.5E-4
1428.467000,3E-4
1429.507000,3E-4
1430.546000,3E-4
1431.585000,3E-4
1432.635000,3E-4
1433.674000,3E-4
1434.724000,3E-4
1435.763000,2.5E-4
1436.813000,3E-4
1437.862000,3E-4
1438.902000,2E-4
1439.941000,2E-4
1440.980000,2.5E-4
1442.020000,2E-4
1443.059000,2.5E-4
1444.109000,3E-4
1445.158000,2.5E-4
1446.198000,2.5E-4
1447.237000,2E-4
1448.277000,3E-4
1449.316000,2E-4
1450.355000,2.5E-4
1451.395000,2E-4
1452.434000,2.5E-4
1453.474000,2E-4
1454.513000,2.5E-4
1455.553000,2E-4
1456.592000,2E-4
1457.632000,2.5E-4
1458.671000,3E-4
1459.710000,2.5E-4
1460.750000,2E-4
1461.789000,2.5E-4
1462.829000,2E-4
1463.868000,2E-4
1464.908000,2.5E-4
1465.947000,2E-4
1466.987000,2E-4
1468.026000,3E-4
1469.065000,3E-4
1470.105000,2E-4
1471.145000,3E-4
1472.184000,2E-4
1473.223000,2E-4
1474.263000,2E-4
1475.302000,2.5E-4
1476.342000,2E-4
1477.381000,3E-4
1478.421000,2E-4
1479.460000,2E-4
1480.500000,2E-4
1481.539000,2E-4
1482.588000,3E-4
1483.626000,2E-4
1484.666000,2E-4
1485.705000,2E-4
1486.745000,2E-4
1487.794000,2E-4
1488.834000,2E-4
1489.883000,2E-4
1490.933000,2E-4
1491.972000,2E-4
1493.011000,2E-4
1494.051000,3E-4
1495.090000,2E-4
1496.130000,2.5E-4
1497.169000,2E-4
1498.219000,2E-4
1499.258000,3E-4
1500.298000,3E-4
1501.337000,2E-4
1502.376000,3E-4
1503.416000,2E-4
1504.455000,2E-4
1505.495000,2E-4
1506.544000,2E-4
1507.584000,3E-4
1508.633000,2E-4
1509.683000,2E-4
1510.732000,2E-4
1511.781000,3E-4
1512.821000,3E-4
1513.860000,2E-4
1514.910000,2E-4
1515.949000,2E-4
1516.999000,3E-4
1518.048000,3E-4
1519.088000,2.5E-4
1520.127000,2E-4
1521.166000,3E-4
1522.206000,2E-4
1523.255000,3E-4
1524.305000,2E-4
1525.344000,2E-4
1526.384000,3E-4
1527.423000,3E-4
1528.463000,2.5E-4
1529.512000,3E-4
1530.551000,2E-4
1531.601000,3E-4
1532.650000,2.5E-4
1533.690000,2E-4
1534.739000,2E-4
1535.779000,3E-4
1536.818000,2.5E-4
1537.868000,2.5E-4
1538.917000,2E-4
1539.956000,2.5E-4
1540.996000,2.5E-4
1542.036000,2.5E-4
1543.075000,2E-4
1544.114000,2.5E-4
1545.154000,2.5E-4
1546.193000,2.5E-4
1547.233000,2E-4
1548.272000,2E-4
1549.312000,2.5E-4
1550.351000,2E-4
1551.391000,2.5E-4
1552.430000,2.5E-4
1553.469000,2.5E-4
1554.509000,2E-4
1555.548000,2E-4
1556.588000,2.5E-4
1557.627000,2.5E-4
1558.667000,2.5E-4
1559.706000,2.5E-4
1560.746000,2E-4
1561.785000,2.5E-4
1562.824000,2E-4
1563.864000,2.5E-4
1564.903000,2.5E-4
1565.943000,2E-4
1566.982000,2.5E-4
1568.022000,2E-4
1569.061000,2E-4
1570.101000,2E-4
1571.140000,2.5E-4
1572.179000,2.5E-4
1573.219000,2.5E-4
1574.258000,2.5E-4
1575.298000,2.5E-4
1576.337000,2.5E-4
1577.377000,2E-4
1578.416000,2E-4
1579.456000,2E-4
1580.495000,2E-4
1581.534000,2.5E-4
1582.574000,2.5E-4
1583.613000,2E-4
1584.653000,2.5E-4
1585.692000,2.5E-4
1586.732000,2E-4
1587.771000,2.5E-4
1588.811000,2E-4
1589.850000,2E-4
1590.889000,2.5E-4
1591.929000,2.5E-4
1592.968000,2.5E-4
1594.008000,2.5E-4
1595.047000,2E-4
1596.087000,2E-4
1597.126000,2.5E-4
1598.166000,2E-4
1599.205000,2E-4
1600.245000,2.5E-4
1601.290000,2.5E-4
1602.339000,2.5E-4
1603.389000,2E-4
1604.428000,2.5E-4
1605.477000,2.5E-4
1606.517000,2.5E-4
1607.566000,2.5E-4
1608.616000,2.5E-4
1609.655000,2.5E-4
1610.705000,2.5E-4
1611.754000,2E-4
1612.804000,2E-4
1613.843000,2.5E-4
1614.882000,2E-4
1615.922000,2.5E-4
1616.971000,2E-4
1618.021000,2E-4
1619.060000,2.5E-4
1620.100000,2.5E-4
1621.149000,2.5E-4
1622.189000,2E-4
1623.238000,2.5E-4
1624.277000,2E-4
1625.317000,2.5E-4
1626.366000,2.5E-4
1627.406000,2.5E-4
1628.455000,2.5E-4
1629.505000,2.5E-4
1630.544000,2E-4
1631.584000,2.5E-4
1632.633000,2.5E-4
1633.672000,2.5E-4
1634.712000,2E-4
1635.761000,2.5E-4
1636.801000,2.5E-4
1637.840000,2.5E-4
1638.880000,2.5E-4
1639.929000,2.5E-4
1640.969000,2E-4
1642.008000,2E-4
1643.047000,2.5E-4
1644.087000,2E-4
1645.126000,2E-4
1646.166000,2E-4
1647.205000,2.5E-4
1648.245000,2.5E-4
1649.294000,2.5E-4
1650.334000,2E-4
1651.373000,2.5E-4
1652.412000,2E-4
1653.452000,2.5E-4
1654.491000,2E-4
1655.531000,2.5E-4
1656.570000,2E-4
1657.610000,2E-4
1658.649000,2.5E-4
1659.689000,2E-4
1660.728000,2E-4
1661.768000,2.5E-4
1662.807000,2.5E-4
1663.846000,2.5E-4
1664.886000,2E-4
1665.925000,2E-4
1666.965000,2.5E-4
1668.004000,2.5E-4
1669.044000,2E-4
1670.083000,2E-4
1671.123000,2E-4
1672.162000,2E-4
1673.201000,2.5E-4
1674.241000,2E-4
1675.280000,2E-4
1676.320000,2.5E-4
1677.359000,2E-4
1678.399000,2E-4
1679.438000,2E-4
1680.478000,2E-4
1681.517000,2E-4
1682.556000,2E-4
1683.596000,2E-4
1684.635000,2E-4
1685.675000,2E-4
1686.714000,2E-4
1687.754000,2E-4
1688.793000,2E-4
1689.833000,2E-4
1690.872000,2E-4
1691.911000,2E-4
1692.951000,2E-4
1693.990000,2E-4
1695.030000,2E-4
1696.069000,2E-4
1697.109000,2E-4
1698.148000,2E-4
1699.188000,2E-4
1700.227000,2E-4
1701.266000,2E-4
1702.306000,2E-4
1703.345000,2.5E-4
1704.385000,2E-4
1705.424000,2E-4
1706.464000,2E-4
1707.503000,2E-4
1708.543000,2E-4
1709.582000,2E-4
1710.622000,2E-4
1711.661000,2E-4
1712.700000,2E-4
1713.740000,2E-4
1714.779000,2E-4
1715.819000,2E-4
1716.858000,2E-4
1717.898000,2E-4
1718.937000,2E-4
1719.977000,2E-4
1721.016000,2.5E-4
1722.055000,2E-4
1723.095000,2E-4
1724.134000,2E-4
1725.174000,2E-4
1726.213000,2E-4
1727.253000,2E-4
1728.292000,2E-4
1729.332000,2E-4
1730.371000,2E-4
1731.410000,2E-4
1732.450000,2E-4
1733.489000,2E-4
1734.529000,2E-4
1735.568000,2E-4
1736.608000,2E-4
1737.647000,2E-4
1738.687000,2E-4
1739.726000,2E-4
1740.765000,2E-4
1741.805000,2E-4
1742.844000,2E-4
1743.884000,2E-4
1744.923000,2E-4
1745.963000,2E-4
1747.002000,2E-4
1748.042000,2E-4
1749.081000,2E-4
1750.120000,2E-4
1751.160000,2E-4
1752.199000,2E-4
1753.239000,2E-4
1754.278000,2E-4
1755.318000,2E-4
1756.357000,2E-4
1757.397000,2E-4
1758.436000,2E-4
1759.475000,2E-4
1760.515000,2E-4
1761.554000,2E-4
1762.594000,2E-4
1763.633000,2E-4
1764.673000,2E-4
1765.712000,2E-4
1766.752000,2E-4
1767.791000,2E-4
1768.830000,2E-4
1769.870000,2E-4
1770.909000,2E-4
1771.949000,2E-4
1772.988000,2E-4
1774.028000,2E-4
1775.067000,2E-4
1776.107000,2E-4
1777.146000,2E-4
1778.186000,2E-4
1779.225000,2E-4
1780.264000,2E-4
1781.304000,2E-4
1782.343000,2E-4
1783.383000,2E-4
1784.422000,2E-4
1785.462000,2E-4
1786.501000,2E-4
1787.541000,2E-4
1788.580000,2E-4
1789.619000,2E-4
1790.659000,2E-4
1791.698000,2E-4
1792.738000,2E-4
1793.777000,2E-4
1794.817000,2E-4
1795.856000,2E-4
1796.896000,2E-4
1797.935000,2E-4
1798.974000,2E-4
1800.014000,2E-4
1801.053000,2E-4
1802.093000,2E-4
1803.132000,2E-4
1804.172000,2E-4
1805.211000,2E-4
1806.251000,2E-4
1807.290000,2E-4
1808.329000,2E-4
1809.369000,2E-4
1810.408000,2E-4
1811.448000,2E-4
1812.487000,2E-4
1813.527000,2E-4
1814.566000,2E-4
1815.606000,2E-4
1816.645000,2E-4
1817.684000,2E-4
1818.724000,2E-4
1819.763000,2E-4
1820.803000,2E-4
1821.842000,2E-4
1822.882000,2E-4
1823.921000,2E-4
1824.960000,2E-4
1826.000000,2E-4
1827.039000,2E-4
1828.079000,2E-4
1829.118000,2E-4
1830.158000,2E-4
1831.197000,2E-4
1832.237000,2E-4
1833.276000,2E-4
1834.316000,2E-4
1835.355000,2E-4
1836.394000,2E-4
1837.434000,2E-4
1838.473000,2E-4
1839.513000,2E-4
1840.562000,2E-4
1841.602000,2E-4
1842.641000,2E-4
1843.681000,2E-4
1844.720000,2E-4
1845.759000,2E-4
1846.809000,2E-4
1847.848000,2E-4
1848.898000,2E-4
1849.937000,2E-4
1850.987000,2E-4
1852.026000,2E-4
1853.066000,2E-4
1854.115000,2E-4
1855.164000,2E-4
1856.204000,2E-4
1857.253000,2E-4
1858.293000,2E-4
1859.342000,2E-4
1860.382000,2E-4
1861.421000,2E-4
1862.461000,2E-4
1863.500000,2E-4
1864.549000,2E-4
1865.599000,2E-4
1866.648000,2E-4
1867.688000,2E-4
1868.727000,2E-4
1869.777000,2E-4
1870.816000,2E-4
1871.856000,2E-4
1872.905000,2E-4
1873.944000,2E-4
1874.994000,2E-4
1876.033000,2E-4
1877.073000,2E-4
1878.112000,2E-4
1879.152000,2E-4
1880.191000,2E-4
1881.231000,2E-4
1882.280000,2E-4
1883.319000,2E-4
1884.369000,2E-4
1885.418000,2E-4
1886.458000,2E-4
1887.497000,2E-4
1888.547000,2E-4
1889.586000,2E-4
1890.626000,2E-4
1891.675000,2E-4
1892.714000,2E-4
1893.754000,2E-4
1894.793000,2E-4
1895.843000,2E-4
1896.882000,2E-4
1897.922000,2E-4
1898.971000,2E-4
1900.011000,2E-4
1901.050000,2E-4
1902.099000,2E-4
1903.139000,2E-4
1904.178000,2E-4
1905.218000,2E-4
1906.257000,2E-4
1907.297000,2E-4
1908.336000,2E-4
1909.376000,2E-4
1910.415000,2E-4
1911.454000,2E-4
1912.494000,2E-4
1913.533000,2E-4
1914.573000,2E-4
1915.612000,2E-4
1916.652000,2E-4
1917.691000,2E-4
1918.731000,2E-4
1919.770000,2E-4
1920.809000,2E-4
1921.849000,2E-4
1922.888000,2E-4
1923.928000,2E-4
1924.967000,2E-4
1926.007000,2E-4
1927.046000,2E-4
1928.086000,2E-4
1929.125000,2E-4
1930.164000,2E-4
1931.204000,2E-4
1932.243000,2E-4
1933.283000,2E-4
1934.322000,2E-4
1935.362000,2E-4
1936.401000,2E-4
1937.441000,2E-4
1938.480000,2E-4
1939.520000,2E-4
1940.559000,2E-4
1941.598000,2E-4
1942.638000,2E-4
1943.677000,2E-4
1944.717000,2E-4
1945.756000,2E-4
1946.796000,2E-4
1947.835000,2E-4
1948.875000,2E-4
1949.914000,2E-4
1950.953000,2E-4
1951.993000,2E-4
1953.032000,2E-4
1954.072000,2E-4
1955.111000,2E-4
1956.151000,2E-4
1957.190000,2E-4
1958.230000,2E-4
1959.269000,2E-4
1960.308000,2E-4
1961.348000,2E-4
1962.387000,2E-4
1963.427000,2E-4
1964.466000,2E-4
1965.506000,2E-4
1966.545000,2E-4
1967.585000,2E-4
1968.624000,2E-4
1969.663000,2E-4
1970.703000,2E-4
1971.742000,2E-4
1972.782000,2E-4
1973.821000,2E-4
1974.861000,2E-4
1975.900000,2E-4
1976.940000,2E-4
1977.979000,1.5E-4
1979.018000,2E-4
1980.058000,2E-4
1981.097000,2E-4
1982.137000,2E-4
1983.176000,2E-4
1984.216000,2E-4
1985.255000,2E-4
1986.295000,2E-4
1987.334000,2E-4
1988.373000,2E-4
1989.413000,2E-4
1990.452000,2E-4
1991.492000,2E-4
1992.531000,2E-4
1993.571000,2E-4
1994.610000,2E-4
1995.650000,2E-4
1996.689000,2E-4
1997.728000,2E-4
1998.768000,2E-4
1999.807000,2E-4
2000.847000,2E-4
2001.886000,2E-4
2002.926000,2E-4
2003.965000,2E-4
2005.005000,2E-4
2006.044000,2E-4
2007.083000,2E-4
2008.123000,2E-4
2009.162000,2E-4
2010.202000,2E-4
2011.241000,2E-4
2012.281000,2E-4
2013.320000,2E-4
2014.360000,2E-4
2015.399000,2E-4
2016.439000,2E-4
2017.478000,2E-4
2018.517000,2E-4
2019.557000,2E-4
2020.596000,2E-4
2021.636000,2E-4
2022.675000,2E-4
2023.715000,2E-4
2024.754000,2E-4
2025.794000,2E-4
2026.833000,2E-4
2027.872000,2E-4
2028.912000,2E-4
2029.951000,2E-4
2030.991000,2E-4
2032.030000,2E-4
2033.070000,2E-4
2034.109000,2E-4
2035.149000,2E-4
2036.188000,2E-4
2037.227000,2E-4
2038.267000,2E-4
2039.306000,2E-4
2040.346000,2E-4
2041.385000,2E-4
2042.425000,2E-4
2043.464000,2E-4
2044.504000,2E-4
2045.543000,2E-4
2046.582000,2E-4
2047.622000,2E-4
2048.671000,2E-4
2049.711000,2E-4
2050.750000,2E-4
2051.790000,2E-4
2052.829000,2E-4
2053.869000,2E-4
2054.908000,2E-4
2055.947000,2E-4
2056.987000,2E-4
2058.026000,2E-4
2059.066000,2E-4
2060.105000,2E-4
2061.145000,2E-4
2062.184000,2E-4
2063.224000,2E-4
2064.273000,2E-4
2065.312000,2E-4
2066.352000,2E-4
2067.401000,2E-4
2068.451000,2E-4
2069.490000,2E-4
2070.530000,2E-4
2071.569000,2E-4
2072.619000,2E-4
2073.668000,2E-4
2074.717000,2E-4
2075.767000,2E-4
2076.816000,2E-4
2077.866000,2E-4
2078.905000,2E-4
2079.955000,2E-4
2080.994000,2E-4
2082.034000,2E-4
2083.083000,2E-4
2084.132000,2E-4
2085.172000,2E-4
2086.211000,1.5E-4
2087.261000,2E-4
2088.300000,2E-4
2089.350000,2E-4
2090.399000,2E-4
2091.439000,2E-4
2092.478000,2E-4
2093.527000,2E-4
2094.567000,2E-4
2095.616000,2E-4
2096.666000,2E-4
2097.705000,2E-4
2098.745000,2E-4
2099.784000,2E-4
2100.823000,2E-4
2101.873000,2E-4
2102.922000,2E-4
2103.962000,2E-4
2105.001000,2E-4
2106.041000,2E-4
2107.080000,2E-4
2108.120000,2E-4
2109.159000,2E-4
2110.199000,2E-4
2111.238000,3E-4
2112.277000,4E-4
2113.327000,4E-4
2114.366000,4E-4
2115.416000,3.5E-4
2116.455000,3.5E-4
2117.495000,3.5E-4
2118.534000,3E-4
2119.574000,3E-4
2120.613000,3E-4
2121.662000,3E-4
2122.702000,3E-4
2123.741000,3E-4
2124.791000,3E-4
2125.830000,3E-4
2126.870000,3E-4
2127.919000,3E-4
2128.969000,3E-4
2130.008000,3E-4
2131.047000,3E-4
2132.087000,2.5E-4
2133.126000,2.5E-4
2134.166000,2.5E-4
2135.215000,3E-4
2136.255000,3E-4
2137.294000,3E-4
2138.334000,2.5E-4
2139.373000,3E-4
2140.412000,3E-4
2141.452000,3E-4
2142.501000,3E-4
2143.541000,2.5E-4
2144.590000,3E-4
2145.630000,3E-4
2146.679000,3E-4
2147.719000,2.5E-4
2148.758000,3E-4
2149.797000,2.5E-4
2150.847000,2.5E-4
2151.886000,2.5E-4
2152.926000,2.5E-4
2153.975000,3E-4
2155.015000,3E-4
2156.064000,2.5E-4
2157.114000,3E-4
2158.163000,2.5E-4
2159.202000,2.5E-4
2160.242000,3E-4
2161.291000,3E-4
2162.331000,3E-4
2163.370000,3E-4
2164.410000,3E-4
2165.459000,3E-4
2166.499000,3E-4
2167.548000,3E-4
2168.587000,2.5E-4
2169.637000,3E-4
2170.686000,3E-4
2171.736000,3E-4
2172.775000,3E-4
2173.815000,2.5E-4
2174.864000,3E-4
2175.914000,3E-4
2176.953000,3E-4
2177.992000,2.5E-4
2179.032000,3E-4
2180.071000,2.5E-4
2181.111000,2.5E-4
2182.150000,2.5E-4
2183.190000,2E-4
2184.229000,2.5E-4
2185.269000,2.5E-4
2186.308000,2E-4
2187.347000,2.5E-4
2188.387000,2E-4
2189.426000,2E-4
2190.466000,2E-4
2191.505000,2E-4
2192.545000,2E-4
2193.584000,2E-4
2194.624000,3E-4
2195.663000,2E-4
2196.702000,2E-4
2197.742000,2E-4
2198.781000,2E-4
2199.821000,2E-4
2200.860000,2E-4
2201.900000,2E-4
2202.939000,2E-4
2203.979000,2E-4
2205.018000,2E-4
2206.057000,2E-4
2207.097000,2E-4
2208.136000,2E-4
2209.176000,2E-4
2210.215000,2E-4
2211.255000,2.5E-4
2212.294000,2.5E-4
2213.334000,2.5E-4
2214.373000,2.5E-4
2215.412000,2E-4
2216.452000,2.5E-4
2217.491000,2.5E-4
2218.531000,2.5E-4
2219.570000,2E-4
2220.610000,2.5E-4
2221.649000,2E-4
2222.689000,2E-4
2223.728000,2.5E-4
2224.767000,2E-4
2225.807000,2.5E-4
2226.846000,2.5E-4
2227.886000,2.5E-4
2228.925000,2.5E-4
2229.965000,2.5E-4
2231.004000,2.5E-4
2232.044000,2.5E-4
2233.083000,2E-4
2234.122000,2.5E-4
2235.162000,2.5E-4
2236.201000,2E-4
2237.241000,2.5E-4
2238.280000,2.5E-4
2239.320000,2E-4
2240.359000,2.5E-4
2241.399000,2E-4
2242.438000,2E-4
2243.477000,2E-4
2244.517000,2E-4
2245.556000,2E-4
2246.596000,2E-4
2247.635000,2E-4
2248.675000,2E-4
2249.714000,2E-4
2250.754000,2.5E-4
2251.793000,2E-4
2252.833000,2E-4
2253.872000,2E-4
2254.911000,2E-4
2255.951000,2E-4
2256.990000,2E-4
2258.030000,2E-4
2259.069000,2E-4
2260.109000,2E-4
2261.148000,2E-4
2262.188000,2E-4
2263.227000,2E-4
2264.266000,2E-4
2265.306000,2E-4
2266.345000,2E-4
2267.385000,2E-4
2268.424000,2E-4
2269.464000,2E-4
2270.503000,2E-4
2271.543000,2E-4
2272.582000,2E-4
2273.621000,2E-4
2274.661000,2E-4
2275.700000,2E-4
2276.740000,2E-4
2277.779000,2E-4
2278.819000,2E-4
2279.858000,2E-4
2280.898000,2E-4
2281.937000,2E-4
2282.976000,2E-4
2284.016000,2E-4
2285.055000,2E-4
2286.095000,2E-4
2287.134000,2E-4
2288.174000,2E-4
2289.213000,2E-4
2290.253000,2E-4
2291.292000,2E-4
2292.332000,2E-4
2293.371000,2E-4
2294.410000,2E-4
2295.450000,2E-4
2296.489000,2E-4
2297.529000,2E-4
2298.568000,2E-4
2299.608000,2E-4
2300.647000,2E-4
2301.687000,2E-4
2302.736000,2E-4
2303.775000,2E-4
2304.815000,2E-4
2305.854000,2E-4
2306.894000,2E-4
2307.943000,2E-4
2308.993000,2E-4
2310.032000,2E-4
2311.072000,2E-4
2312.121000,2E-4
2313.160000,2E-4
2314.210000,2E-4
2315.249000,2E-4
2316.289000,2E-4
2317.328000,2E-4
2318.378000,2E-4
2319.417000,2E-4
2320.457000,2E-4
2321.496000,2E-4
2322.545000,2E-4
2323.595000,2E-4
2324.634000,2E-4
2325.674000,2E-4
2326.723000,2E-4
2327.773000,2E-4
2328.812000,2E-4
2329.852000,2E-4
2330.901000,2E-4
2331.950000,2E-4
2333.000000,2E-4
2334.049000,2E-4
2335.089000,2E-4
2336.128000,2E-4
2337.168000,2E-4
2338.207000,2E-4
2339.256000,2E-4
2340.296000,2E-4
2341.335000,2E-4
2342.375000,2E-4
2343.414000,2E-4
2344.454000,2E-4
2345.493000,2E-4
2346.533000,2E-4
2347.572000,2E-4
2348.612000,2E-4
2349.651000,2E-4
2350.700000,2E-4
2351.750000,2E-4
2352.789000,2E-4
2353.829000,2E-4
2354.868000,2E-4
2355.918000,2E-4
2356.957000,2E-4
2357.997000,2E-4
2359.046000,2E-4
2360.086000,2E-4
2361.135000,2E-4
2362.174000,2E-4
2363.214000,2E-4
2364.253000,2E-4
2365.293000,2E-4
2366.332000,2E-4
2367.372000,2E-4
2368.411000,2E-4
2369.451000,2E-4
2370.490000,2E-4
2371.529000,2E-4
2372.569000,2E-4
2373.608000,2E-4
2374.648000,2E-4
2375.687000,2E-4
2376.727000,2E-4
2377.766000,2E-4
2378.806000,2E-4
2379.845000,2E-4
2380.885000,2E-4
2381.924000,2E-4
2382.964000,2E-4
2384.003000,2E-4
2385.043000,2E-4
2386.082000,2E-4
2387.121000,2E-4
2388.161000,2E-4
2389.200000,1.5E-4
2390.240000,2E-4
2391.279000,2E-4
2392.319000,2E-4
2393.358000,2E-4
2394.397000,1.5E-4
2395.437000,2E-4
2396.486000,2E-4
2397.526000,2E-4
2398.565000,2E-4
2399.615000,2E-4
2400.654000,2E-4
2401.694000,2E-4
2402.743000,2E-4
2403.783000,2E-4
2404.822000,2E-4
2405.861000,2E-4
2406.911000,2E-4
2407.950000,2E-4
2408.990000,1.5E-4
2410.039000,2E-4
2411.083000,2E-4
2412.132000,2E-4
2413.171000,2E-4
2414.221000,2E-4
2415.260000,2E-4
2416.300000,2E-4
2417.339000,2E-4
2418.389000,2E-4
2419.438000,2E-4
2420.478000,2E-4
2421.517000,1.5E-4
2422.556000,2E-4
2423.606000,2E-4
2424.646000,2E-4
2425.685000,2E-4
2426.724000,2E-4
2427.774000,2E-4
2428.813000,2E-4
2429.863000,1.5E-4
2430.902000,2E-4
2431.952000,2E-4
2432.991000,2E-4
2434.041000,2E-4
2435.080000,2E-4
2436.129000,2E-4
2437.169000,2E-4
2438.208000,2E-4
2439.258000,2E-4
2440.307000,1.5E-4
2441.347000,2E-4
2442.386000,2E-4
2443.426000,2E-4
2444.465000,2E-4
2445.504000,2E-4
2446.554000,1.5E-4
2447.593000,1.5E-4
2448.643000,1.5E-4
2449.682000,2E-4
2450.722000,2E-4
2451.761000,2E-4
2452.801000,1.5E-4
2453.840000,2E-4
2454.890000,2E-4
2455.929000,1.5E-4
2456.968000,1.5E-4
2458.008000,2E-4
2459.047000,1.5E-4
2460.087000,2E-4
2461.126000,1.5E-4
2462.166000,2E-4
2463.205000,1.5E-4
2464.245000,2E-4
2465.284000,1.5E-4
2466.323000,1.5E-4
2467.363000,2E-4
2468.402000,1.5E-4
2469.442000,2E-4
2470.481000,2E-4
2471.521000,1.5E-4
2472.560000,1.5E-4
2473.600000,2E-4
2474.639000,1.5E-4
2475.678000,2E-4
2476.718000,2E-4
2477.757000,2E-4
2478.797000,2E-4
2479.836000,1.5E-4
2480.876000,1.5E-4
2481.915000,2E-4
2482.955000,1.5E-4
2483.994000,2E-4
2485.033000,2E-4
2486.073000,1.5E-4
2487.112000,2E-4
2488.152000,1.5E-4
2489.191000,1.5E-4
2490.231000,2E-4
2491.270000,1.5E-4
2492.310000,2E-4
2493.349000,2E-4
2494.389000,1.5E-4
2495.428000,2E-4
2496.467000,2E-4
2497.507000,1.5E-4
2498.546000,2E-4
2499.586000,1.5E-4
2500.625000,1.5E-4
2501.665000,1.5E-4
2502.704000,1.5E-4
2503.744000,1.5E-4
2504.783000,1.5E-4
2505.822000,1.5E-4
2506.862000,2E-4
2507.901000,1.5E-4
2508.941000,1.5E-4
2509.980000,2E-4
2511.020000,1.5E-4
2512.059000,2E-4
2513.099000,1.5E-4
2514.138000,2E-4
2515.177000,2E-4
2516.217000,2E-4
2517.256000,1.5E-4
2518.296000,1.5E-4
2519.335000,1.5E-4
2520.375000,1.5E-4
2521.414000,1.5E-4
2522.454000,1.5E-4
2523.493000,2E-4
2524.532000,1.5E-4
2525.572000,1.5E-4
2526.611000,1.5E-4
2527.651000,1.5E-4
2528.690000,1.5E-4
2529.730000,1.5E-4
2530.769000,1.5E-4
2531.809000,1.5E-4
2532.848000,1.5E-4
2533.887000,1.5E-4
2534.927000,1.5E-4
2535.966000,2E-4
2537.006000,2E-4
2538.045000,2E-4
2539.085000,1.5E-4
2540.124000,1.5E-4
2541.164000,1.5E-4
2542.203000,1.5E-4
2543.242000,1.5E-4
2544.282000,1.5E-4
2545.321000,1.5E-4
2546.361000,1.5E-4
2547.400000,1.5E-4
2548.440000,1.5E-4
2549.479000,1.5E-4
2550.519000,1.5E-4
2551.558000,1.5E-4
2552.597000,1.5E-4
2553.637000,1.5E-4
2554.676000,1.5E-4
2555.716000,1.5E-4
2556.755000,1.5E-4
2557.795000,1.5E-4
2558.834000,1.5E-4
2559.874000,1.5E-4
2560.913000,1.5E-4
2561.952000,1.5E-4
2562.992000,1.5E-4
2564.031000,1.5E-4
2565.071000,1.5E-4
2566.110000,1.5E-4
2567.150000,1.5E-4
2568.189000,1.5E-4
2569.229000,1.5E-4
2570.268000,1.5E-4
2571.308000,1.5E-4
2572.347000,1.5E-4
2573.386000,1.5E-4
2574.426000,1.5E-4
2575.465000,1.5E-4
2576.505000,1.5E-4
2577.544000,1.5E-4
2578.584000,1.5E-4
2579.633000,1.5E-4
2580.683000,1.5E-4
2581.732000,1.5E-4
2582.771000,1.5E-4
2583.811000,1.5E-4
2584.850000,1.5E-4
2585.890000,1.5E-4
2586.929000,1.5E-4
2587.969000,1.5E-4
2589.018000,1.5E-4
2590.058000,1.5E-4
2591.097000,1.5E-4
2592.146000,1.5E-4
2593.186000,2E-4
2594.235000,1.5E-4
2595.275000,1.5E-4
2596.324000,1.5E-4
2597.364000,1.5E-4
2598.403000,1.5E-4
2599.453000,1.5E-4
2600.492000,1.5E-4
2601.541000,1.5E-4
2602.581000,1.5E-4
2603.630000,1.5E-4
2604.680000,1.5E-4
2605.719000,1.5E-4
2606.759000,1.5E-4
2607.808000,1.5E-4
2608.857000,1.5E-4
2609.897000,1.5E-4
2610.946000,1.5E-4
2611.986000,1.5E-4
2613.025000,1.5E-4
2614.065000,1.5E-4
2615.114000,1.5E-4
2616.154000,2E-4
2617.203000,1.5E-4
2618.242000,1.5E-4
2619.282000,1.5E-4
2620.321000,1.5E-4
2621.361000,1.5E-4
2622.410000,1.5E-4
2623.450000,1.5E-4
2624.489000,1.5E-4
2625.529000,1.5E-4
2626.568000,1.5E-4
2627.617000,1.5E-4
2628.657000,1.5E-4
2629.696000,1.5E-4
2630.746000,1.5E-4
2631.785000,1.5E-4
2632.825000,1.5E-4
2633.864000,1.5E-4
2634.904000,1.5E-4
2635.953000,1.5E-4
2636.993000,1.5E-4
2638.032000,1.5E-4
2639.071000,1.5E-4
2640.111000,1.5E-4
2641.150000,1.5E-4
2642.190000,1.5E-4
2643.229000,1.5E-4
2644.269000,1.5E-4
2645.308000,1.5E-4
2646.348000,1.5E-4
2647.387000,1.5E-4
2648.426000,1.5E-4
2649.466000,1.5E-4
2650.505000,1.5E-4
2651.545000,1.5E-4
